Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
56.68203071,-3.198398895,-9.610315247,0.092357941,10.12899031
56.69208271,-3.311114502,-9.187294922,0.223784637,9.768313406
56.70213471,-3.826343079,-9.043294373,0.19190094,9.821349217
56.71218571,-4.664150848,-9.132059784,0.145796814,10.25524625
56.72223771,-5.336851959,-9.170679474,0.292641449,10.61456499
56.73228971,-5.53339325,-9.006620636,0.694405975,10.59338736
56.74234071,-5.357658691,-8.770112457,1.206640778,10.34772251
56.75239271,-5.052742767,-8.620573425,1.622176666,10.12304069
56.76244471,-4.697830811,-8.669671326,1.761536865,10.01677729
56.77249571,-4.366120605,-8.875493317,1.762584686,10.04709388
56.78254771,-3.960314484,-9.112151184,1.562750244,10.05771238
56.79259971,-3.526815948,-9.271569672,1.232686615,9.995996759
56.80265071,-3.218157806,-9.37126236,0.845292206,9.944426418
56.81270271,-3.044069824,-9.491462402,0.47975235,9.97919746
56.82275471,-2.984044647,-9.644444275,0.198038177,10.09747726
56.83280571,-2.903362427,-9.712552643,-0.019459534,10.13723685
56.84285771,-2.830014954,-9.667496338,-0.135468292,10.07411642
56.85290971,-2.759361877,-9.486822052,-0.041763153,9.880061476
56.86296071,-2.709066467,-9.140891418,0.369132385,9.541026976
56.87301271,-2.685864716,-8.798852692,0.9395961,9.247514195
56.88306471,-2.707868958,-8.574020233,1.325643311,9.088658176
56.89311671,-2.832559662,-8.547675018,1.428928528,9.117454644
56.90316771,-3.213667145,-8.736731873,1.426084442,9.417635434
56.91321971,-3.646566925,-8.997190247,1.485810242,9.821125941
56.92327171,-3.972888336,-9.315877533,1.447938995,10.23063748
56.93332271,-4.190535736,-9.700278168,1.423090668,10.66213737
56.94337471,-4.370461578,-10.17269577,1.314266968,11.14952785
56.95342671,-4.529580688,-10.61712158,1.167272644,11.60184888
56.96347771,-4.652325439,-10.89703949,1.030606842,11.89334907
56.97352971,-4.627177734,-10.84434906,0.88690567,11.82359006
56.98358171,-4.461622009,-10.46249313,0.740959167,11.39819521
56.99363271,-4.256847839,-9.854756927,0.682580566,10.75652843
57.00368471,-3.973187714,-9.20391037,0.654139709,10.04619756
57.01373671,-3.70569397,-8.673114166,0.69036438,9.456832457
57.02378771,-3.579057312,-8.318202209,0.764160919,9.087688438
57.03383971,-3.615880737,-8.227041779,0.826281738,9.024497296
57.04389171,-3.835324402,-8.422984314,0.829275513,9.292151306
57.05394271,-4.051325226,-8.752149811,0.840352478,9.680886048
57.06399471,-4.127666473,-9.001082153,0.855171661,9.939236843
57.07404671,-4.144730988,-9.1278685,0.862207031,10.06181789
57.08409771,-4.157155151,-9.163195038,0.867895203,10.09947149
57.09414971,-4.202361145,-9.126072235,0.907263336,10.08802064
57.10420171,-4.271517334,-8.973689117,0.96998291,9.985680926
57.11425371,-4.388124847,-8.709189148,1.046922913,9.808244638
57.12430471,-4.562512207,-8.413703613,1.133442993,9.638029838
57.13435671,-4.740492096,-8.110134888,1.197210388,9.469945402
57.14440871,-4.915328522,-7.823630676,1.217268677,9.319409556
57.15445971,-5.051395569,-7.520660706,1.247805176,9.145160053
57.16451171,-5.201683044,-7.208410034,1.219064941,8.97244677
57.17456371,-5.373974762,-6.89765625,0.432301025,8.754664509
57.18461471,-5.666915588,-6.810088348,-3.050207062,9.369898544
57.19466671,-5.475763092,-7.244784393,-7.051536255,11.49761044
57.20471871,-5.416935425,-7.518265686,-5.208868103,10.63013712
57.21476971,-5.762267303,-7.695347443,-2.10267746,9.840901851
57.22482171,-6.045628052,-7.933053131,-0.401465149,9.98219038
57.23487371,-6.136489105,-8.327632599,-0.368084564,10.35091539
57.24492471,-6.021677856,-8.793912964,-1.171164551,10.72217962
57.25497671,-5.713319092,-9.026678925,-1.439107361,10.77933103
57.26502871,-5.464985504,-9.193282471,-1.362317047,10.78139216
57.27507971,-5.056934052,-9.328002319,-1.211281128,10.67948553
57.28513171,-4.604874115,-9.438622284,-0.999471588,10.54947391
57.29518371,-4.419709167,-9.561666412,-1.004710693,10.58152812
57.30523471,-4.208348694,-9.738897858,-1.255439301,10.68327937
57.31528671,-3.890110474,-10.02734802,-1.387913818,10.84467485
57.32533871,-3.771557007,-10.35576508,-1.453776855,11.11665326
57.33538971,-3.533851318,-10.68508026,-1.37833374,11.33837948
57.34544171,-3.185375977,-10.90018295,-1.189426575,11.41820231
57.35549371,-2.899171143,-11.07457031,-0.766555939,11.47340006
57.36554471,-2.873125305,-11.26841721,-0.028141479,11.62896673
57.37559671,-2.940485229,-11.44639709,0.990789642,11.85951618
57.38564871,-2.944676514,-11.49250122,1.786085815,11.99745
57.39570071,-2.755919037,-11.35703293,2.113005981,11.87611388
57.40575142,-2.600542145,-11.05541016,1.848356323,11.50657787
57.41580342,-2.303709412,-10.51233948,1.561552734,10.87450253
57.42585542,-2.017055511,-9.842332764,1.231489105,10.1220844
57.43590642,-1.832938385,-9.062155151,0.450413361,9.256629587
57.44595842,-1.90374115,-8.397387543,-0.743653564,8.64253253
57.45601042,-2.197580109,-8.129145355,-2.072140961,8.672146833
57.46606142,-2.438578949,-8.058791656,-3.229234772,9.017690806
57.47611342,-2.63736557,-8.194409637,-4.127666473,9.546815017
57.48616542,-3.077600098,-8.512198792,-4.559518433,10.13500661
57.49621642,-3.637286224,-8.95348114,-4.436773682,10.63389093
57.50626842,-4.002077637,-9.341623993,-4.090244293,10.9550291
57.51632042,-4.202510834,-9.650431824,-3.670068054,11.14725667
57.52637142,-4.255800018,-9.868677979,-3.176544342,11.20683152
57.53642342,-4.163591766,-9.860744476,-2.855312347,11.07802269
57.54647542,-4.029470673,-9.713899841,-2.384541321,10.78343736
57.55652642,-3.925287323,-9.517208862,-1.969753876,10.48165423
57.56657842,-4.006268921,-9.448651428,-1.927841034,10.44240277
57.57663042,-4.215533752,-9.419911194,-1.951491852,10.50303633
57.58668142,-4.373305664,-9.291777649,-1.916015625,10.44672438
57.59673342,-4.159999237,-9.067993011,-1.938019867,10.16316938
57.60678542,-3.844754791,-9.021589508,-1.807191925,9.971818255
57.61683742,-3.312611389,-9.155710602,-1.576521606,9.863359023
57.62688842,-2.746638336,-9.1371492,-1.318907318,9.63177212
57.63694042,-2.305505676,-8.872200165,-1.1771521,9.242130666
57.64699242,-1.989363098,-8.5439328,-1.13493988,8.845588831
57.65704342,-1.805994415,-8.214467926,-1.089584198,8.480937027
57.66709542,-1.699865112,-7.934250641,-1.018332367,8.177950565
57.67714742,-1.782792664,-7.808063049,-0.824485474,8.051333713
57.68719842,-2.028132477,-7.715705109,-0.489182739,7.992792154
57.69725042,-2.222578125,-7.508984985,-0.323477325,7.837687581
57.70730242,-2.572250977,-7.221582642,-0.17079483,7.667913785
57.71735342,-2.956052856,-6.963668976,0.092807007,7.565682206
57.72740542,-3.031795349,-6.762786713,-0.060474243,7.411526448
57.73745742,-3.006797333,-6.615493011,-0.400567017,7.277776578
57.74750842,-3.218606873,-6.689738617,-0.776734772,7.464271556
57.75756042,-3.693868561,-7.009922791,-1.330583038,8.034558712
57.76761242,-4.564158783,-7.491920471,-2.103276215,9.021318561
57.77766342,-5.696703644,-7.941735077,-3.085234222,10.24901257
57.78771542,-6.819818115,-8.145910492,-3.74431366,11.26435358
57.79776742,-7.972570953,-8.078101501,-3.098556519,11.76514615
57.80781942,-9.082063751,-7.80686554,-1.480421448,12.06742223
57.81787042,-9.977052612,-7.385641479,-0.103883972,12.41370496
57.82792242,-10.4855452,-6.934329987,0.348924408,12.5759031
57.83797442,-10.48300049,-6.47523468,0.028141479,12.32163769
57.84802542,-10.39797729,-6.163582764,-0.863853607,12.11833022
57.85807742,-10.41264679,-6.201603699,-2.104024658,12.30081385
57.86812942,-9.807305603,-6.427633667,-2.895728302,12.07820186
57.87818042,-7.691605225,-6.740932159,-3.218606873,10.72195819
57.88823242,-5.776487732,-7.167844391,-2.607876892,9.568010536
57.89828442,-4.705614624,-7.827223206,-1.665586395,9.283448182
57.90833542,-3.969445496,-9.063652039,-1.232985992,9.971285789
57.91838742,-3.386856995,-10.49811905,-1.610650635,11.14789215
57.92843942,-2.768792267,-11.35329071,-2.379451904,11.92582123
57.93849042,-2.143991547,-11.69637726,-2.953807526,12.25262909
57.94854242,-1.878294067,-11.78140045,-3.328179016,12.38572407
57.95859442,-2.135309601,-11.65431473,-3.664080505,12.40193875
57.96864542,-2.638114014,-11.32125732,-3.952380981,12.27810361
57.97869742,-3.509152679,-10.98430801,-3.648662567,12.09470602
57.98874942,-4.721032562,-10.54736664,-2.614463196,11.84780609
57.99880142,-5.702242126,-9.671088867,-0.872984619,11.26088928
58.00885242,-6.132597198,-8.460556183,1.175355835,10.5152851
58.01890442,-5.869444427,-7.083120575,2.495610352,9.53147659
58.02895642,-4.9939151,-6.082451477,2.551144867,8.273073439
58.03900742,-4.042493591,-5.763165436,1.864223328,7.282249576
58.04905942,-3.453917542,-5.967939606,0.727936249,6.93366719
58.05911142,-3.297492828,-6.691983948,-0.767005005,7.499626977
58.06916242,-3.148851929,-7.903714142,-1.731000366,8.682184516
58.07921442,-3.729344788,-9.190887451,-1.39704483,10.01659418
58.08926642,-4.429139557,-10.14874557,-0.546064453,11.08659102
58.09931742,-4.554578705,-10.29948212,0.109272766,11.262125
58.10936942,-4.425696716,-9.770033112,0.312849426,10.73024758
58.11942142,-4.490062866,-9.083560638,0.100890198,10.13320864
58.12947242,-4.643344116,-8.5346521,-0.290396118,9.720352923
58.13952442,-4.73764801,-8.183931427,-0.272283783,9.460242107
58.14957642,-4.767436066,-8.064928894,0.028141479,9.368688096
58.15962742,-4.56805069,-8.130791931,0.509839783,9.3400643
58.16967942,-4.443210297,-8.373736725,1.095272369,9.542599543
58.17973142,-4.296365662,-8.609047394,1.287622375,9.707338786
58.18978242,-4.018393707,-8.790021057,1.245410156,9.744896338
58.19983442,-3.802692261,-8.974138184,1.1665242,9.81612975
58.20988642,-3.607198792,-9.119186554,1.02267334,9.859883736
58.21993842,-3.408861237,-9.179062042,0.825233917,9.826318025
58.22998942,-3.196602631,-9.212742004,0.59785675,9.769867774
58.24004142,-3.07969574,-9.371861115,0.387993164,9.872529833
58.25009342,-3.010389862,-9.549541626,0.256117401,10.0160765
58.26014442,-2.947221222,-9.596843262,0.116906891,10.03987952
58.27019642,-2.90066803,-9.54205719,-0.015417938,9.973212529
58.28024842,-2.883004761,-9.476044464,-0.082777863,9.905250492
58.29029942,-2.810405731,-9.376950531,-0.067060547,9.789283873
58.30035142,-2.792592773,-9.245823212,-0.029488678,9.658400015
58.31040342,-2.915936279,-9.107361145,-0.000898132,9.562777432
58.32045442,-3.058439941,-8.960815887,0.006286926,9.468385067
58.33050642,-3.11831543,-8.83762207,0.062719574,9.371840199
58.34055842,-3.190465393,-8.697962494,0.175285492,9.266301634
58.35060942,-3.295696564,-8.566386108,0.29952713,9.18337102
58.36066142,-3.434907074,-8.510402527,0.391286316,9.18578482
58.37071342,-3.640878754,-8.518785095,0.521515503,9.278883339
58.38076442,-3.855682068,-8.650660858,0.668659515,9.494594411
58.39081642,-4.049229584,-8.781189423,0.787063293,9.701804808
58.40086842,-4.197720795,-8.946894836,0.814905396,9.916242125
58.41092083,-4.307592316,-9.125174103,0.850980377,10.12661452
58.42097183,-4.283342743,-9.300908661,0.76760376,10.26855114
58.43102383,-4.262086945,-9.430389404,0.678538971,10.37101946
58.44107583,-4.205654297,-9.551487579,0.612825623,10.45437699
58.45112683,-4.055965576,-9.55612793,0.577050018,10.39727967
58.46117883,-3.838767242,-9.395212555,0.462837524,10.15974269
58.47123083,-3.52307373,-9.144334259,0.323627014,9.804877969
58.48128183,-3.233875122,-8.840915222,0.128881989,9.414687506
58.49133383,-3.016377411,-8.544082489,-0.03278183,9.060957616
58.50138583,-2.871179352,-8.343649292,-0.113913116,8.824575377
58.51143683,-2.783461761,-8.235124969,-0.171243896,8.694496369
58.52148883,-2.735561371,-8.225844269,-0.16495697,8.670352977
58.53154083,-2.729274445,-8.342302094,-0.098944244,8.777968625
58.54159183,-2.741399231,-8.604107666,-0.084723816,9.03067642
58.55164383,-2.871179352,-8.946296082,-0.001646576,9.395737712
58.56169583,-3.063828735,-9.365574188,0.080382843,9.854313157
58.57174683,-3.254083099,-9.745783539,0.175135803,10.27618734
58.58179883,-3.440744934,-9.993069305,0.263601837,10.57211643
58.59185083,-3.497926025,-10.0396225,0.292940826,10.63556866
58.60190283,-3.389252014,-9.797875214,0.268092499,10.3709817
58.61195383,-3.179388428,-9.357041931,0.241148529,9.88538806
58.62200583,-2.912194061,-8.901389465,0.159568176,9.367020373
58.63205783,-2.800825653,-8.618328094,0.104782104,9.0626256
58.64210883,-2.93809021,-8.628506927,0.141455841,9.116112967
58.65216083,-3.310665436,-8.958570557,0.193248138,9.552687417
58.66221283,-3.743714905,-9.468410339,0.254770203,10.18484676
58.67226383,-4.064497833,-9.936786346,0.261356506,10.73909553
58.68231583,-4.255350952,-10.16551071,0.257913666,11.02325447
58.69236783,-4.312831421,-10.17673737,0.22228775,11.05513049
58.70241883,-4.288132782,-10.01866608,0.155975647,10.89890275
58.71247083,-4.262985077,-9.77841568,0.110919342,10.66783755
58.72252283,-4.336033173,-9.458680573,0.069605255,10.40541526
58.73257383,-4.426744537,-9.110803986,0.111817474,10.12992199
58.74262583,-4.516258392,-8.782386932,0.192050629,9.877438612
58.75267783,-4.645439758,-8.514444122,0.29488678,9.703753267
58.76272983,-4.826413422,-8.347840576,0.356408844,9.649234999
58.77278083,-5.130281525,-8.379873962,0.337847443,9.831389375
58.78283283,-5.613177338,-8.496631165,0.16495697,10.18468025
58.79288483,-6.20609436,-8.681197357,-0.060174866,10.67157045
58.80293583,-6.864125977,-8.887318726,-0.219743042,11.23160481
58.81298783,-7.47919693,-9.080566864,-0.460442505,11.77315117
58.82303983,-7.897127838,-9.175918579,-0.834664307,12.13502264
58.83309083,-8.175698547,-9.210646362,-1.980830841,12.47404281
58.84314283,-8.890162811,-9.145980835,-9.526639252,15.91982461
58.85319483,-7.755671997,-9.283245392,-11.33472931,16.57724892
58.86324583,-6.358178101,-9.671388245,-5.718857574,12.9099772
58.87329783,-5.506000214,-9.96911911,-1.348994751,11.46818037
58.88334983,-4.656217346,-10.1484462,0.211210785,11.16762867
58.89340083,-3.301085358,-9.961185608,0.644110565,10.51367023
58.90345283,-2.092348938,-9.936936035,0.972976685,10.20133842
58.91350483,-1.581461334,-10.40471329,-0.895886993,10.56227684
58.92355583,-1.815424805,-11.5790213,-2.708617401,12.02938526
58.93360783,-1.867666168,-12.57998978,-1.994602203,12.87333514
58.94365983,-1.179696808,-12.84957916,-0.722697144,12.92384077
58.95371183,-0.847537537,-13.04507263,0.040565643,13.07263881
58.96376283,-1.078357544,-12.79344589,0.147144012,12.83965592
58.97381483,-1.895807648,-12.009077,0.100441132,12.15821144
58.98386683,-3.063828735,-10.86560486,0.427510986,11.29739709
58.99391783,-3.432811432,-9.654024353,0.840951233,10.28064101
59.00396983,-3.710184631,-8.681796112,0.616118774,9.461429917
59.01402183,-4.127367096,-7.881410522,0.744851074,8.927854955
59.02407283,-4.478985901,-7.334897003,1.051263885,8.658359227
59.03412483,-4.986430664,-7.096742249,1.144669647,8.74862903
59.04417683,-5.384303284,-7.027436371,0.729732513,8.883022759
59.05422783,-5.679938507,-6.977889404,0.516276398,9.012168624
59.06427983,-5.856720886,-6.913223877,0.547860718,9.077113819
59.07433183,-5.783373413,-6.912625122,0.298778687,9.017819183
59.08438383,-5.575306091,-6.927743683,0.018561401,8.892582025
59.09443483,-5.32622406,-7.030130768,0.03742218,8.820022776
59.10448683,-4.850513306,-7.270530853,-0.008681946,8.740032814
59.11453883,-4.13619873,-7.36917572,0.191751251,8.452790029
59.12458983,-3.164569244,-7.454947357,0.049397278,8.098961581
59.13464183,-2.358794861,-7.545808411,-0.111069031,7.906672758
59.14469383,-1.682501221,-7.580087128,-0.219892731,7.767682025
59.15474483,-0.94079361,-7.624844055,-0.376467133,7.691883188
59.16479683,-0.324824524,-7.612719269,-0.399219818,7.630097123
59.17484883,0.139360199,-7.571854248,-0.471070404,7.587773412
59.18489983,0.571062469,-7.661218414,-0.661923523,7.710935267
59.19495183,0.820294189,-7.826325073,-0.837957458,7.913685577
59.20500383,0.735570374,-8.023165741,-1.06009552,8.126257121
59.21505483,0.45400589,-8.22569458,-1.107846222,8.312370055
59.22510683,0.08771759,-8.490044861,-1.22625,8.578592261
59.23515883,-0.442479858,-8.987909546,-1.386865997,9.105037272
59.24520983,-1.255888367,-9.808353424,-1.580114136,10.01388102
59.25526183,-2.462080078,-10.76052338,-2.200723572,11.25583786
59.26531383,-4.170776825,-11.46046783,-3.597768402,12.71540954
59.27536583,-6.301146698,-11.6758699,-6.307134247,14.69048434
59.28541683,-8.359665985,-10.99313965,-8.335865479,16.13132939
59.29546883,-9.546098785,-9.636211395,-6.824608154,15.18419733
59.30552083,-10.5624852,-8.8305867,-3.463198242,14.19644664
59.31557183,-11.89681046,-8.221503296,-0.493074646,14.46963504
59.32562383,-12.55035141,-7.267088013,0.172142029,14.50350032
59.33567583,-12.08856171,-6.310577087,-0.811612244,13.66072552
59.34572683,-11.58126663,-5.77903244,-1.31980545,13.01018213
59.35577883,-11.4529834,-5.52052002,-1.407972107,12.79176905
59.36583083,-10.65499283,-5.160219269,-1.43222168,11.92509933
59.37588183,-8.129295044,-4.994962921,-1.456171875,9.651711197
59.38593383,-6.106850739,-5.884113922,-0.436342621,8.491573321
59.39598583,-4.839586029,-6.724017334,0.587528229,8.305371242
59.40603783,-3.456162872,-7.370073853,0.471369781,8.153848163
59.41608929,-2.664459229,-8.236921234,-0.013322296,8.657158418
59.42614129,-2.640059967,-9.36886734,-0.320184174,9.738999423
59.43619329,-3.118465118,-10.65244812,-0.360300751,11.10537223
59.44624429,-3.764970703,-11.58216476,0.099093933,12.17913645
59.45629629,-4.125421143,-12.14858688,1.170565796,12.88322503
59.46634829,-4.005969543,-12.35126541,2.222877502,13.17356192
59.47639929,-3.952830048,-12.40530304,2.593806152,13.27570108
59.48645129,-4.049828339,-12.52430557,2.205064545,13.34622229
59.49650329,-4.024830322,-12.53568192,1.041534119,13.20709557
59.50655429,-3.722459106,-11.95893127,-1.336570587,12.59599778
59.51660629,-3.155138855,-11.02891525,-4.030219116,12.15872275
59.52665829,-2.515219574,-10.11446686,-4.395459595,11.31144705
59.53670929,-1.81602356,-9.300309906,-2.712808685,9.85662401
59.54676129,-0.984802094,-8.436905365,-1.084345093,8.563119267
59.55681329,-0.191751251,-7.583679657,-0.528550873,7.604494178
59.56686529,0.392932892,-6.977440338,-1.260379028,7.101241105
59.57691629,0.957558746,-6.716083832,-2.902913361,7.37899768
59.58696829,1.511107635,-6.661746826,-3.854484558,7.843428349
59.59702029,1.00740509,-6.982080688,-2.418071594,7.457304204
59.60707129,-0.533789978,-7.800129547,0.497565308,7.834189424
59.61712329,-2.414628754,-8.937913513,3.095263367,9.762037968
59.62717529,-4.162693634,-10.03782623,3.855233002,11.53034237
59.63722629,-5.195994873,-10.75797867,3.025957489,12.32432093
59.64727829,-5.557792511,-10.78836548,2.206262054,12.33472657
59.65733029,-5.638175354,-10.41549088,1.619332581,11.95381569
59.66738129,-5.679190063,-9.915530548,0.731079712,11.45012766
59.67743329,-5.850883026,-9.354646912,-0.285007324,11.03736745
59.68748529,-5.76975174,-8.843160553,-1.163680115,10.6228845
59.69753729,-5.389093323,-8.397237854,-1.696871338,10.12103269
59.70758829,-4.704716492,-8.155939636,-2.022743683,9.630430968
59.71764029,-4.276007996,-8.224347382,-2.028731232,9.488934853
59.72769229,-4.364024963,-8.640631714,-1.76093811,9.83901079
59.73774329,-4.718188477,-9.275461578,-1.105600891,10.46507732
59.74779529,-5.038222961,-9.807455292,-0.288150787,11.02963738
59.75784729,-4.785548401,-9.864337006,0.256865845,10.96688644
59.76789829,-4.195176086,-9.596543884,0.573607178,10.48914592
59.77795029,-3.930077362,-9.301357727,0.954714661,10.14259551
59.78800229,-4.0344104,-9.137598267,1.23328537,10.06445042
59.79805329,-4.219126282,-9.04239624,1.346150665,10.06866813
59.80810529,-4.285887451,-8.954379272,1.386716309,10.02360821
59.81815729,-4.166884918,-8.846902771,1.227746887,9.855860235
59.82820829,-3.920197906,-8.715476074,0.933009796,9.601978031
59.83826029,-3.660338287,-8.632099457,0.653840332,9.398868261
59.84831229,-3.410956879,-8.569230194,0.36149826,9.230222854
59.85836429,-3.216810608,-8.567583618,0.031284943,9.151630362
59.86841529,-3.024610291,-8.519982605,-0.290845184,9.045604564
59.87846729,-2.884351959,-8.421337738,-0.545465698,8.918292906
59.88851929,-2.815944214,-8.401429138,-0.691861267,8.887757051
59.89857029,-2.787653046,-8.351582794,-0.728235626,8.834606488
59.90862229,-2.874322815,-8.336164856,-0.625399475,8.83993782
59.91867429,-3.006198578,-8.305328979,-0.363144836,8.840112755
59.92872529,-3.186573486,-8.264913025,0.023201752,8.857966822
59.93877729,-3.437451782,-8.356672211,0.399668884,9.04487592
59.94882929,-3.695814514,-8.504864044,0.708027649,9.300164541
59.95888029,-3.956721954,-8.620423737,0.963546295,9.5339276
59.96893229,-4.167483673,-8.700207825,1.192120972,9.720220613
59.97898429,-4.340374146,-8.740324402,1.399739227,9.858569281
59.98903629,-4.473148041,-8.703500977,1.59014328,9.91405761
59.99908729,-4.57149353,-8.53345459,1.630409546,9.817160263
60.00913929,-4.739144897,-8.335566101,1.621428223,9.724720359
60.01919129,-4.940176849,-8.238268433,1.59717865,9.737833112
60.02924229,-5.049449615,-8.239316254,1.46141098,9.773382004
60.03929429,-4.825814667,-8.18003952,1.170416107,9.569295043
60.04934629,-4.429289246,-8.060438232,0.836759949,9.235227931
60.05939729,-4.101321259,-8.03843399,0.515228577,9.038955558
60.06944929,-3.845353546,-8.098010101,0.212857361,8.967152265
60.07950129,-3.748804321,-8.25144104,-0.025447083,9.063137461
60.08955229,-3.704346771,-8.484207001,-0.19190094,9.25963171
60.09960429,-3.701203308,-8.753796387,-0.317789154,9.509408344
60.10965629,-3.719016266,-8.980574799,-0.404009857,9.728567709
60.11970729,-3.711831207,-9.13250885,-0.44233017,9.86793113
60.12975929,-3.685485992,-9.194030914,-0.458945618,9.915827879
60.13981129,-3.592229919,-9.098080444,-0.420774994,9.790619754
60.14986329,-3.325484619,-8.742719421,-0.427361298,9.363579898
60.15991429,-2.957250366,-8.262817383,-0.468974762,8.788595915
60.16996629,-2.713108063,-7.937394104,-0.454305267,8.40056985
60.18001829,-2.850671997,-7.957452393,-0.339793396,8.459482193
60.19006929,-3.316353607,-8.352331238,-0.091759186,8.987105101
60.20012129,-3.882775726,-8.938512268,0.160166931,9.746722647
60.21017329,-4.416266327,-9.569150848,0.339194641,10.54452983
60.22022429,-4.946912842,-10.27747787,0.46104126,11.41538686
60.23027629,-5.489235077,-10.98894836,0.507893829,12.29417114
60.24032829,-6.006110229,-11.51315826,0.526455231,12.99628133
60.25037929,-6.273903351,-11.76044403,0.472118225,13.33764607
60.26043129,-6.297254791,-11.82376236,0.440384216,13.40338437
60.27048329,-6.069578247,-11.77032349,0.440683594,13.25045271
60.28053529,-5.770799561,-11.77601166,0.369282074,13.11918242
60.29058629,-5.596861267,-11.95279404,0.043858795,13.19833569
60.30063829,-5.491630096,-12.06850342,-1.126557312,13.30698716
60.31069029,-5.475314026,-11.97419952,-15.55654999,20.3805487
60.32074129,-5.531746674,-12.76530441,-23.36700806,27.19504152
60.33079329,-5.125790863,-13.21721466,-7.137457581,15.87172946
60.34084529,-4.21119278,-12.67773651,0.580043793,13.37144713
60.35089629,-2.957699432,-12.43943207,3.28446991,13.20133322
60.36094829,-2.368674316,-12.7229425,3.329526215,13.36299475
60.37100029,-2.603984985,-13.14701065,0.816551971,13.42726271
60.38105129,-1.877545624,-13.34519852,-0.872385864,13.50483462
60.39110329,-0.947379913,-12.82832336,0.030835876,12.86329506
60.40115529,-1.320404205,-11.67003204,1.416204987,11.82957107
60.41120671,-1.837878113,-10.04680756,2.403851166,10.49259922
60.42125771,-2.534230042,-8.753646698,2.156266022,9.36472827
60.43130971,-3.440445557,-7.956254883,1.732197876,8.839636128
60.44136171,-4.467010803,-7.481741638,1.566043396,8.853425065
60.45141271,-5.629044342,-7.344327393,1.588347015,9.388723624
60.46146471,-6.847809906,-7.273075562,1.484313354,10.09917396
60.47151671,-7.971523132,-7.073839874,1.152453461,10.7197267
60.48156771,-8.64691864,-6.705306244,0.603095856,10.95874347
60.49161971,-8.919202423,-6.251599731,0.117206268,10.89258502
60.50167171,-8.679101715,-5.744154968,-0.3556604,10.41386658
60.51172271,-7.823480988,-5.18461853,-0.832718353,9.422342804
60.52177471,-6.215973816,-4.904850311,-1.066083069,7.989519395
60.53182671,-4.678221588,-5.088518372,-0.80263092,6.95866315
60.54187871,-3.891008606,-5.475164337,-0.197888489,6.719861036
60.55192971,-3.514242096,-5.807323608,0.124541016,6.788992228
60.56198171,-3.209326172,-6.180497589,0.194295959,6.966783752
60.57203371,-2.882705383,-6.61444519,0.394878845,7.226119623
60.58208471,-2.722987518,-6.885381775,0.552201691,7.424827939
60.59213671,-2.672542419,-6.928342438,0.409698029,7.437221551
60.60218871,-2.687062225,-6.855444031,0.233664093,7.366954267
60.61223971,-2.626587982,-6.665489044,0.199385376,7.167109819
60.62229171,-2.479593658,-6.390660553,0.262254639,6.859861843
60.63234371,-2.500400391,-6.282884674,0.18366806,6.764641594
60.64239471,-2.736160126,-6.419550476,0.076790314,6.978760442
60.65244671,-2.868634644,-6.631809082,0.144150238,7.227083486
60.66249871,-2.886447601,-6.75724823,0.244291992,7.35198354
60.67255071,-3.069067841,-6.873855743,0.199834442,7.530538095
60.68260171,-3.459605713,-6.918912048,0.149988098,7.737099718
60.69265371,-4.078269196,-6.882088623,0.212258606,8.002529423
60.70270571,-4.762795715,-6.934928741,0.089513855,8.413410272
60.71275671,-5.299579468,-7.085365906,-0.102237396,8.848638598
60.72280871,-5.780529327,-7.25690918,-0.106278992,9.278391314
60.73286071,-6.107449493,-7.419920197,0.064815216,9.610429546
60.74291171,-6.365512848,-7.593409424,0.391585693,9.916297689
60.75296371,-6.56774231,-7.897576904,0.453407135,10.28166028
60.76301571,-6.620732117,-8.363408203,0.45864624,10.67665898
60.77306771,-6.487209778,-8.974736938,0.149089966,11.07483732
60.78311871,-6.592590637,-9.463320923,-0.703686676,11.55473362
60.79317071,-7.25571167,-9.583820343,-0.923878784,12.05605724
60.80322271,-8.064629517,-9.175918579,-0.172740784,12.21742896
60.81327371,-8.474477234,-8.271798706,0.086669769,11.84258966
60.82332571,-8.992549896,-7.409891052,-0.123343506,11.65279592
60.83337771,-9.951455841,-6.981481934,-0.090262299,12.15650898
60.84342871,-11.26138184,-7.127727814,0.596958618,13.34089893
60.85348071,-12.31444199,-7.694748688,1.880240021,14.64206069
60.86353271,-11.49504593,-8.002359009,3.188369751,14.36452339
60.87358371,-8.434809723,-7.681276703,3.447929993,11.91789613
60.88363571,-6.383774872,-7.470365295,3.742218018,10.51490062
60.89368771,-5.245242462,-7.400909729,4.152514801,9.976442877
60.90373971,-4.151167603,-7.6441539,4.582271118,9.831708392
60.91379071,-3.243904266,-8.825497284,4.981790314,10.64098454
60.92384271,-2.63856308,-10.78731766,4.851411438,12.11876356
60.93389471,-2.603984985,-12.24693237,4.201313324,13.20678326
60.94394571,-2.916235657,-13.05974213,3.189716949,13.75629271
60.95399771,-2.98838562,-13.17545151,1.598226471,13.60431178
60.96404971,-1.961970062,-12.52849686,-2.143841858,12.86112817
60.97410071,0.133222961,-12.22837097,-10.63777863,16.20842803
60.98415271,1.968406677,-12.73027725,-16.43372589,20.88065924
60.99420471,2.507286072,-12.96139664,-12.89119263,18.4517515
